city,st,state,lat,lon,county,zip,bad_lat,bad_lon,distance_miles,geocode_flag
Scofield,UT,Utah,39.72667,-111.16028,Carbon,84526,39.763823970849245,-111.06754064809311,5.564635200741154,Review
Sigurd,UT,Utah,38.85194,-111.965,Sevier,84657,38.86489928039733,-111.95011008008365,1.2016857287014417,Review
Smithfield,UT,Utah,41.83528,-111.82833,Cache,84335,45.48853563334147,-109.18284736331333,284.90016502692447,Bad
Snowville,UT,Utah,41.97056,-112.70917,Box Elder,84336,42.01795517003987,-112.67398596464221,3.7391928268607817,Review
South Jordan,UT,Utah,40.56167,-111.96083,Salt Lake,84095 84009,40.60216457710756,-111.91705705589409,3.6208062817463125,Review
South Ogden,UT,Utah,41.17472,-111.9575,Weber,84403,41.19110124789684,-111.89556979385638,3.4208689681502924,Review
South Salt Lake,UT,Utah,40.70778,-111.88917,Salt Lake,"84106, 84115, 84119",40.70778,-111.88917,0.0,OK
South Weber,UT,Utah,41.13167,-111.93056,Davis,"84403, 84405",41.16145679920641,-111.86266527419556,4.094887158256424,Review
Spanish Fork,UT,Utah,40.115,-111.655,Utah,84660,40.115,-111.655,0.0,OK
Spring,UT,Utah,0.0,0.0,,,0.024544971463699272,0.04508873578026938,3.5455718301135835,Review
Springdale,UT,Utah,37.18444,-112.99972,Washington,"84767, 84779",37.22281221355989,-112.961674818603,3.3773471080750648,Review
Springville,UT,Utah,40.16278,-111.60417,Utah,84663,40.16278,-111.60417,0.0,OK
Sterling,UT,Utah,39.19417,-111.69167,Sanpete,84665,42.78345762506323,-108.5902861453324,295.9941100761252,Bad
Stockton,UT,Utah,40.45111,-112.36194,Tooele,84071,40.49880053076211,-112.3312778534768,3.6658524774750654,Review
Sunset,UT,Utah,41.14056,-112.02972,Davis,84015,41.19665338494347,-112.01659810946785,3.9308887785855062,Review
Syracuse,UT,Utah,41.08417,-112.06333,Davis,84075,43.44084452989788,-108.1368239541695,258.75855490099235,Bad
Tabiona,UT,Utah,40.35389,-110.71083,Duchesne,84072,40.418393185089144,-110.65903546074907,5.222626406884821,Review
Taylorsville,UT,Utah,40.655,-111.94944,Salt Lake,"84129, 84123",43.07995619289165,-107.00381459769385,305.04388085838644,Bad
Tooele,UT,Utah,40.53639,-112.29778,Tooele,84074,40.629579323922336,-112.20389691466875,8.107996237213431,Review
Toquerville,UT,Utah,37.25389,-113.28583,Washington,84774,38.380321463467986,-108.80060660451463,257.3653666907367,Bad
Torrey,UT,Utah,38.29889,-111.41917,Wayne,84775,38.35335439531227,-111.37736700473094,4.389885668463245,Review
Tremonton,UT,Utah,41.70944,-112.17389,Box Elder,84337,41.70944,-112.17389,0.0,OK
Trenton,UT,Utah,41.91222,-111.94083,Cache,84338,41.91222,-111.94083,0.0,OK
Tropic,UT,Utah,37.62361,-112.08861,Garfield,84776,37.62361,-112.08861,0.0,OK
Uintah,UT,Utah,41.14417,-111.93,Weber,"84403, 84405",41.14417,-111.93,0.0,OK
Vernal,UT,Utah,40.45472,-109.53556,Uintah,84078-84079,40.45472,-109.53556,0.0,OK
Vernon,UT,Utah,40.09583,-112.45,Tooele,84080,40.12817436902004,-112.3557574673525,5.468509698714129,Review
Vineyard,UT,Utah,40.30389,-111.75778,Utah,84059,40.30389,-111.75778,0.0,OK
Virgin,UT,Utah,37.20167,-113.18972,Washington,84779,39.409582762961094,-109.78733186465007,239.5202694070437,Bad
Wales,UT,Utah,39.48611,-111.63611,Sanpete,84667,39.52622901968952,-111.57823976065414,4.150292941977622,Review
Wallsburg,UT,Utah,40.38833,-111.42306,Wasatch,84082,45.198878182879874,-109.56842887866613,345.1575007330524,Bad
Washington,UT,Utah,37.11944,-113.50333,Washington,84780,41.40922294097847,-111.30598735128706,318.49646673721276,Bad
Washington Terrace,UT,Utah,41.1725,-111.97778,Weber,84405,41.2209213831296,-111.93103424277602,4.135476685988558,Review
Wellington,UT,Utah,39.53944,-110.72972,Carbon,84542,39.61809057072749,-110.71218202494875,5.506187651087987,Review
Wellsville,UT,Utah,41.63556,-111.93306,Cache,84339,46.29696638435418,-108.19945833395222,371.6980792028801,Bad
Wendover,UT,Utah,40.73556,-114.03306,Tooele,84083,45.42066813410674,-112.00009433699543,339.3516800349204,Bad
West Bountiful,UT,Utah,40.89944,-111.90361,Davis,84087,40.96164082719549,-111.85900866713934,4.88579263436154,Review
West Haven,UT,Utah,41.20278,-112.05861,Weber,84401,41.20278,-112.05861,0.0,OK
West Jordan,UT,Utah,40.60639,-111.97611,Salt Lake,"84081, 84084, 84088",40.67689208058097,-111.88981602395117,6.651202842819715,Review
West Point,UT,Utah,41.12139,-112.08833,Davis,84015,43.26643854806107,-108.70668389662606,228.09333789620837,Bad
West Valley,UT,Utah,40.68917,-111.99389,Salt Lake,,40.68917,-111.99389,0.0,OK
White metro ship,UT,Utah,0.0,0.0,,,0.0,0.0,0.0,OK
Willard,UT,Utah,41.41194,-112.03972,Box Elder,84340,41.41194,-112.03972,0.0,OK
Woodland Hills,UT,Utah,40.01361,-111.65389,Utah,84653,40.09205899286344,-111.63666599995463,5.489037958580311,Review
Woodruff,UT,Utah,41.52278,-111.16139,Rich,84086,41.52278,-111.16139,0.0,OK
Woods Cross,UT,Utah,40.87556,-111.90722,Davis,"84010, 84087",40.87556,-111.90722,0.0,OK
Albany,VT,Vermont,44.73056,-72.34056,Orleans,5820,44.81433688907326,-72.28338447704061,6.432262998649082,Review
Alburgh,VT,Vermont,44.9750389,-73.3001306,Grand Isle,5440,44.9750389,-73.3001306,0.0,OK
Barre,VT,Vermont,0.0,0.0,,,0.051176114124789465,0.05787057189493925,5.327964213745813,Review
Barton,VT,Vermont,44.76361,-72.18667,Orleans,"05822, 05839, 05875",44.796403137450454,-72.10132834527971,4.769006654196886,Review
Bellows Falls,VT,Vermont,43.13333,-72.44389,Windham,5101,43.13333,-72.44389,0.0,OK
Burlington,VT,Vermont,44.47583,-73.21194,Chittenden,"05401–05402, 05405–05406, 05408",44.47583,-73.21194,0.0,OK
Cambridge,VT,Vermont,44.64111,-72.83528,Lamoille,5444,44.64111,-72.83528,0.0,OK
Derby Center,VT,Vermont,44.95667,-72.14111,Orleans,,44.95667,-72.14111,0.0,OK
Derby Line,VT,Vermont,45.0049944,-72.0994361,Orleans,5830,45.0049944,-72.0994361,0.0,OK
Enosburg Falls,VT,Vermont,44.90667,-72.805,Franklin,5450,44.90667,-72.805,0.0,OK
Essex Junction,VT,Vermont,44.49278,-73.10861,Chittenden,05451-05453,44.58849226748567,-73.09672400583709,6.634804028537982,Review
Hyde Park,VT,Vermont,0.0,0.0,,,0.015812817383310633,0.08254185078294005,5.811932228294102,Review
Jacksonville,VT,Vermont,42.79722,-72.82028,Windham,5342,42.79722,-72.82028,0.0,OK
Jeffersonville,VT,Vermont,44.64361,-72.82944,Lamoille,5464,44.64361,-72.82944,0.0,OK
Johnson,VT,Vermont,44.64389,-72.68111,Lamoille,5656,44.72485663520429,-72.59492351984296,7.020137666084479,Review
Ludlow,VT,Vermont,0.0,0.0,,,0.0451428624778296,0.038035376755842634,4.067199966618156,Review
Lyndonville,VT,Vermont,44.53417,-72.00083,Caledonia,5851,47.30972427879977,-70.88703095561029,199.0642025806339,Bad
Manchester,VT,Vermont,43.14083,-73.08,Bennington,5254,43.14083,-73.08,0.0,OK
Marshfield,VT,Vermont,44.3125,-72.3675,Washington,5658,44.3125,-72.3675,0.0,OK
Montpelier,VT,Vermont,44.25944,-72.57583,Washington,"05601-05604, 05609, 05620, 05633",44.25944,-72.57583,0.0,OK
Morrisville,VT,Vermont,44.55972,-72.59722,Lamoille,"05657, 05661",44.55972,-72.59722,0.0,OK
Newbury,VT,Vermont,0.0,0.0,,,0.05141757259291259,0.06036295295040644,5.469376758810418,Review
Newfane,VT,Vermont,42.983,-72.683,Windham,5345,44.92659583692736,-69.87144152440159,194.0656770299566,Bad
Newport,VT,Vermont,0.0,0.0,,,4.634718271712171,3.2262602319276366,388.7191239757304,Bad
North Bennington,VT,Vermont,42.93028,-73.2425,Bennington,5257,42.96830495470746,-73.15435305943777,5.1835436438897515,Review
North Troy,VT,Vermont,44.99472,-72.40056,Orleans,5859,45.008005153396965,-72.32235586976135,3.9396767853325816,Review
Old Bennington,VT,Vermont,42.88611,-73.21278,Bennington,,42.88611,-73.21278,0.0,OK
Orleans,VT,Vermont,44.80861,-72.20417,Orleans,5860,44.87868683678664,-72.14291107895984,5.698431303558299,Review
Perkinsville,VT,Vermont,43.3725,-72.51556,Windsor,5151,43.3725,-72.51556,0.0,OK
Poultney,VT,Vermont,43.52833,-73.19333,Rutland,5764,43.60805014411144,-73.16281258624211,5.712839555181804,Review
Rutland,VT,Vermont,0.0,0.0,,,0.016416588281908624,0.05982466600189722,4.289086214612443,Review
St. Albans,VT,Vermont,0.0,0.0,,,0.0,0.0,0.0,OK
Saxtons River,VT,Vermont,43.13833,-72.50917,Windham,5154,46.842285971420786,-70.99196032894017,266.3439989200773,Bad
South Burlington,VT,Vermont,44.45194,-73.18167,Chittenden,"05403, 05407",44.45194,-73.18167,0.0,OK
Swanton,VT,Vermont,0.0,0.0,,,0.029163254417462155,0.03508293621516026,3.147046584937084,Review
Vergennes,VT,Vermont,44.16556,-73.25222,Addison,5491,48.50354972926604,-71.16877978114273,315.7377935392186,Bad
Wells River,VT,Vermont,44.15389,-72.05417,Orange,5081,44.15389,-72.05417,0.0,OK
West Burke,VT,Vermont,44.6425,-71.98028,Caledonia,5871,47.08213517452745,-67.58616501391259,270.75021422756964,Bad
Westminster,VT,Vermont,43.07472,-72.50861,Windham,5158,46.205911954097985,-67.86628369016319,314.73428398227736,Bad
Winooski,VT,Vermont,44.495,-73.1825,Chittenden,5404,44.495,-73.1825,0.0,OK
Woodstock,VT,Vermont,43.62361,-72.51944,Windsor,5091,47.495853070603296,-69.84474208579962,297.19237263302375,Bad
Abingdon,VA,Virginia,36.70972,-81.97556,Washington,24210-24212,36.70972,-81.97556,0.0,OK
Accomac,VA,Virginia,37.71861,-75.66722,Accomack,23301,37.817772596358466,-75.64997689696241,6.90382264263105,Review
Alberta,VA,Virginia,36.86361,-77.88139,Brunswick,23821,40.14155415889915,-76.7416592380497,234.38026225687733,Bad
Alexandria,VA,Virginia,38.80472,-77.04722,,"22301 to 22315, 22320 to 22336",38.80472,-77.04722,0.0,OK
Altavista,VA,Virginia,37.1175,-79.28972,Campbell,24517,37.162768836492,-79.23797345305438,4.231614879672542,Review
Amherst,VA,Virginia,37.57694,-79.05056,Amherst,24521,39.133888047618775,-76.96910814553172,155.91505708243218,Bad
Appalachia,VA,Virginia,36.90639,-82.78556,Wise,24216,36.92441480667814,-82.75343966209539,2.169801065296412,Review
Appomattox,VA,Virginia,37.35889,-78.82639,Appomattox,24522,37.35889,-78.82639,0.0,OK
Ashland,VA,Virginia,37.75944,-77.47722,Hanover,23005,37.83310779944918,-77.42498380442652,5.82973699011759,Review
Bedford,VA,Virginia,37.33444,-79.52306,Bedford,24523,37.41980767315756,-79.4674383026545,6.635473681636647,Review
Belle Haven,VA,Virginia,0.0,0.0,,,0.03721164647742728,0.0543597593661467,4.547001770808748,Review
Berryville,VA,Virginia,39.15111,-77.9825,Clarke,22611,43.355574556357894,-74.70763146905207,336.4889264783116,Bad
Big Stone Gap,VA,Virginia,36.88167,-82.74722,Wise,24219,38.35311175371291,-80.2458379300146,170.65786737770318,Bad
Blacksburg,VA,Virginia,37.23,-80.41778,Montgomery,24060–24063,37.23,-80.41778,0.0,OK
Blackstone,VA,Virginia,37.07667,-78.00139,Nottoway,23824,37.07667,-78.00139,0.0,OK
Bloxom,VA,Virginia,37.82861,-75.62222,Accomack,23308,37.82861,-75.62222,0.0,OK
Bluefield,VA,Virginia,37.24417,-81.275,Tazewell,24605,37.29328655025595,-81.2269555208439,4.299334734781869,Review
Boones Mill,VA,Virginia,37.11556,-79.95389,Franklin,24065,37.11556,-79.95389,0.0,OK
Bowling Green,VA,Virginia,38.05333,-77.3475,Caroline,22427-22428,38.05333,-77.3475,0.0,OK
Boyce,VA,Virginia,39.09306,-78.05917,Clarke,22620,39.09306,-78.05917,0.0,OK
Boydton,VA,Virginia,36.66806,-78.38889,Mecklenburg,23917,38.21659657802677,-74.9164551976312,218.75175179196077,Bad
Boykins,VA,Virginia,36.58056,-77.2,Southampton,23827,36.58056,-77.2,0.0,OK
Branchville,VA,Virginia,36.56917,-77.24889,Southampton,23828,36.63689922445213,-77.15499642696304,7.004254785419639,Review
Bridgewater,VA,Virginia,38.38667,-78.96972,Rockingham,22812,38.38667,-78.96972,0.0,OK
Bristol,VA,Virginia,36.6,-82.183,,"24201, 24202",39.11228987370508,-81.09663289213483,183.16492032511437,Bad
Broadway,VA,Virginia,38.61194,-78.79917,Rockingham,22815,38.61194,-78.79917,0.0,OK
Brodnax,VA,Virginia,36.70333,-78.03167,Brunswick,23920,36.72337721810605,-77.98826709613826,2.7779326272016824,Review
Brookneal,VA,Virginia,37.05194,-78.945,Campbell,24528,37.05194,-78.945,0.0,OK
Buchanan,VA,Virginia,37.52528,-79.68333,Botetourt,24066,37.52528,-79.68333,0.0,OK
Buena Vista,VA,Virginia,37.73444,-79.35417,Rockbridge,24416,37.73444,-79.35417,0.0,OK
Burkeville,VA,Virginia,37.18722,-78.20167,Nottoway,23922,37.18722,-78.20167,0.0,OK
Cape Charles,VA,Virginia,37.2675,-76.01417,Northampton,23310,37.324703462204106,-75.94346269016032,5.544113228234183,Review
Capron,VA,Virginia,36.71083,-77.20167,Southampton,23829,36.770316116908475,-77.1626949881563,4.637232943208231,Review
Cedar Bluff,VA,Virginia,37.08806,-81.76472,Tazewell,24609,37.12370091768892,-81.71842758518231,3.546568763699759,Review
Charlotte Court House,VA,Virginia,37.05694,-78.63417,Charlotte,23923,38.643289548080865,-76.62881881906696,154.90128289056634,Bad
Charlottesville,VA,Virginia,38.03,-78.47889,,22901–22908,38.0740057387842,-78.42982065757242,4.046430051299131,Review
Chase,VA,Virginia,0.0,0.0,,,2.5418994650008004,4.013417160801936,327.9023136063956,Bad
Chatham,VA,Virginia,36.82556,-79.3975,Pittsylvania,24531,36.82556,-79.3975,0.0,OK
Cheriton,VA,Virginia,37.28944,-75.96833,Northampton,23316,37.28944,-75.96833,0.0,OK
Chesapeake,VA,Virginia,36.71417,-76.23833,Chesapeake,23320-23328,40.19021966589689,-72.05321044084101,330.0909355568261,Bad
Chilhowie,VA,Virginia,36.8,-81.68111,Smyth,24319,36.8,-81.68111,0.0,OK
Chincoteague,VA,Virginia,37.93472,-75.36778,Accomack,23336,39.167190807591275,-73.23112207749163,143.59361347913267,Bad
Christiansburg,VA,Virginia,37.14111,-80.40778,Montgomery,"24068, 24073",37.17189173364913,-80.34427787569449,4.097713192297456,Review
Claremont,VA,Virginia,37.22722,-76.96556,Surry,23899,37.22722,-76.96556,0.0,OK
Clarksville,VA,Virginia,36.62222,-78.56222,Halifax,23927,36.62222,-78.56222,0.0,OK
Cleveland,VA,Virginia,36.94361,-82.15222,Russell,24225,36.94361,-82.15222,0.0,OK
Clifton,VA,Virginia,38.78,-77.38639,Fairfax,20124,38.78,-77.38639,0.0,OK
Clifton Forge,VA,Virginia,37.81972,-79.82361,Alleghany,24422,41.711871804147705,-75.16181436130174,365.5448229619621,Bad
Clinchco,VA,Virginia,37.1625,-82.36,Dickenson,24226,39.08949564101947,-80.01938726746786,184.17804005011465,Bad
Clinchport,VA,Virginia,36.67417,-82.74722,Scott,24244,36.67417,-82.74722,0.0,OK
Clintwood,VA,Virginia,37.15,-82.45667,Dickenson,24228,37.15,-82.45667,0.0,OK
Coeburn,VA,Virginia,36.94389,-82.46611,Wise,24230,36.94389,-82.46611,0.0,OK
Colonial Beach,VA,Virginia,38.25,-76.967,Westmoreland,22443,38.260615609267894,-76.94091449709214,1.5965065926119162,Review
Colonial Heights,VA,Virginia,37.24389,-77.41056,,,41.57548848094302,-73.9265187523405,352.1422129080203,Bad
Courtland,VA,Virginia,36.71583,-77.06611,Southampton,23837,36.71583,-77.06611,0.0,OK
Covington,VA,Virginia,37.78611,-79.98889,,24426,39.62262842009842,-78.93094284881025,138.98488558703497,Bad
Craigsville,VA,Virginia,38.07944,-79.38111,Augusta,24430,42.61302535391984,-74.85175938345171,393.59587349333646,Bad
Crewe,VA,Virginia,37.17944,-78.1275,Nottoway,23930,37.17944,-78.1275,0.0,OK
Culpeper,VA,Virginia,38.47194,-77.99917,Culpeper,"22701, 22735",38.54710876603902,-77.94664492072336,5.914916064322162,Review
Damascus,VA,Virginia,36.63389,-81.78694,Washington,24236,40.1879333549368,-77.08612319080426,353.6996195908526,Bad
Danville,VA,Virginia,36.58722,-79.40444,,,38.49062446245621,-77.78278156934749,158.6186848016571,Bad
Dayton,VA,Virginia,38.41639,-78.93944,Rockingham,22821,42.90864741574137,-76.29349753315027,339.67596842225817,Bad
Dendron,VA,Virginia,37.04444,-76.93472,Surry,23839,37.075998728062686,-76.84910443673179,5.208082865015982,Review
Dillwyn,VA,Virginia,37.54167,-78.45889,Buckingham,23936,37.54167,-78.45889,0.0,OK
Drakes Branch,VA,Virginia,36.99306,-78.60167,Charlotte,23937,40.18832404183765,-74.85083824641009,299.6170386196978,Bad
Dublin,VA,Virginia,37.10306,-80.68472,Pulaski,24084,37.135536835478746,-80.65692654200946,2.715047583252864,Review
Duffield,VA,Virginia,36.71972,-82.7975,Scott,24244,39.45456464733469,-79.9735535613542,243.43777898586552,Bad
Dumfries,VA,Virginia,38.56778,-77.32472,Prince William,22026,38.56778,-77.32472,0.0,OK
Dungannon,VA,Virginia,36.82778,-82.46889,Scott,24245,36.86470581433614,-82.37409974840506,5.837882864215141,Review
Eastville,VA,Virginia,37.35083,-75.94,Northampton,23347,41.04371922590161,-74.63382048827923,264.2132497491605,Bad
Edinburg,VA,Virginia,38.8225,-78.56528,Shenandoah,22824,41.28171113755557,-73.95669778884512,297.41230013842335,Bad
Elkton,VA,Virginia,38.40833,-78.62028,Rockingham,22827,42.08679958994971,-76.34202270343968,280.9042652893131,Bad
Emporia,VA,Virginia,36.69278,-77.53806,,23847,38.13760873812942,-76.23899986357192,122.6110692387579,Bad
Exmore,VA,Virginia,37.53306,-75.82444,Northampton,23350,37.53306,-75.82444,0.0,OK
Fairfax,VA,Virginia,38.8525,-77.30417,,22030–22032,38.8525,-77.30417,0.0,OK
Falls Church,VA,Virginia,38.88583,-77.17222,,"22040, 22042, 22044, 22046",43.68608586169251,-72.99955122770473,395.99082742700625,Bad
Farmville,VA,Virginia,37.29778,-78.39583,Cumberland,"23901, 23909, 23943",42.02078166594848,-77.14185673225177,332.6171415750999,Bad
Fincastle,VA,Virginia,37.49944,-79.87667,Botetourt,24090,37.49944,-79.87667,0.0,OK
Floyd,VA,Virginia,36.91111,-80.32,Floyd,24091,36.91111,-80.32,0.0,OK
Franklin,VA,Virginia,36.67472,-76.93056,,23851,36.67472,-76.93056,0.0,OK
Fredericksburg,VA,Virginia,38.301806,-77.47083,,22401–22405 (5 total),38.370264542400946,-77.45705856061323,4.780760812859173,Review
Fries,VA,Virginia,36.71556,-80.97583,Grayson,24330,36.786749735534485,-80.91190416107202,6.0563986435027,Review
Front Royal,VA,Virginia,38.933,-78.2,Warren,22630,38.94364620549433,-78.17575211628773,1.498604014526907,Review
Galax,VA,Virginia,36.66472,-80.92028,,24333,40.85457546057434,-77.30467810589263,348.719387302464,Bad
Gate,VA,Virginia,0.0,0.0,,,0.0,0.0,0.0,OK
Glade Spring,VA,Virginia,36.79028,-81.77333,Washington,24340,36.866913400690436,-81.71663507977806,6.148291809887309,Review
Glasgow,VA,Virginia,37.63306,-79.45167,Rockbridge,24555,37.72317941707508,-79.41386161716049,6.551615628726347,Review
Glen Lyn,VA,Virginia,37.37306,-80.86083,Giles,24093,40.40887571419582,-77.71689195916382,269.36443020947587,Bad
Gordonsville,VA,Virginia,38.13472,-78.18694,Orange,22942,38.13472,-78.18694,0.0,OK
Goshen,VA,Virginia,37.98917,-79.49861,Rockbridge,24439,40.34632881729585,-76.55557730936788,226.72596912477337,Bad
Gretna,VA,Virginia,36.95306,-79.36278,Pittsylvania,24557,40.345610669851084,-77.16243227567826,262.5148525199966,Bad
Grottoes,VA,Virginia,38.2675,-78.825,Augusta,24441,38.2675,-78.825,0.0,OK
Grundy,VA,Virginia,37.2785417,-82.099972,Buchanan,24614,37.33348926954833,-82.07599535066078,4.012880252426344,Review
Halifax,VA,Virginia,36.76472,-78.92806,Halifax,24558,36.76472,-78.92806,0.0,OK
Hallwood,VA,Virginia,37.8775,-75.59056,Accomack,23359,37.941769228919725,-75.54688339567299,5.034265588885567,Review
Hamilton,VA,Virginia,39.13389,-77.66417,Loudoun,20158-20159,39.13389,-77.66417,0.0,OK
Hampton,VA,Virginia,37.034946,-76.360126,,"23661, 23663-23669",39.203578168806644,-74.40002899287595,183.778724237083,Bad
Harrisonburg,VA,Virginia,38.44944,-78.86889,,"22801–22803, 22807",38.44944,-78.86889,0.0,OK
Haymarket,VA,Virginia,38.81278,-77.635,Prince William,20168-20169,38.908798696066626,-77.53775598095415,8.448381938852718,Review
Haysi,VA,Virginia,37.20556,-82.29472,Dickenson,24256,37.28283023517979,-82.27099225981297,5.486868536167937,Review
Herndon,VA,Virginia,38.97139,-77.38861,Fairfax,20170,38.9855359336056,-77.32398700003522,3.61376606971424,Review
Hillsboro,VA,Virginia,0.0,0.0,,,0.09252825777149971,0.07863230335854103,8.366589756790416,Review
Hillsville,VA,Virginia,36.75889,-80.73444,Carroll,24343,36.75889,-80.73444,0.0,OK
Honaker,VA,Virginia,37.01694,-81.97361,Russell,24260,38.28189203214545,-78.7809488198451,195.58600902789124,Bad
Hopewell,VA,Virginia,37.29028,-77.305,,23860,37.33915240219901,-77.23443350834482,5.144577658902811,Review
Hurt,VA,Virginia,37.095,-79.29833,Pittsylvania,24563,37.1670804581956,-79.20496563327129,7.161136026461104,Review
Independence,VA,Virginia,36.62278,-81.15167,Grayson,24348,36.649607297290196,-81.05553062251379,5.653813423787181,Review
Iron Gate,VA,Virginia,37.79861,-79.79111,Alleghany,24448,42.27370315669069,-77.58556257275875,330.1347418946353,Bad
Irvington,VA,Virginia,37.66111,-76.41944,Lancaster,22480,37.74248841570264,-76.36029396091226,6.480975309422762,Review
Ivor,VA,Virginia,36.90667,-76.89778,Southampton,23866,41.70351308449888,-73.14373460397292,387.1784182178993,Bad
Jarratt,VA,Virginia,36.81583,-77.46972,Greensville,"23867, 23870",36.890846200710946,-77.41228033729409,6.073733064338893,Review
Jonesville,VA,Virginia,36.68806,-83.11639,Lee,24263,36.75136763390058,-83.09028061563428,4.599699840849935,Review
Keller,VA,Virginia,37.62,-75.76444,Accomack,23401,39.9981017093861,-74.30122073052314,182.05248886227653,Bad
